분류,상세설명,여행지,장소,전화번호,주소,Latitude,Longitude
"여행,명소 > 도시,테마공원","1993년 8월 7일부터 11월 7일까지 개최되었던 대전세계박람회(엑스포)가 끝난 뒤 그 시설과 부지를 국민과학교육의 장으로 활용하기 위하여 조성되었다. 1994년 8월 7일 문을 열었다. 대덕연구단지와 국립중앙과학관이 협력하여 개발한 각종 첨단 과학기술의 전시와 최첨단 영상을 통한 입체적이며 색다른 과학 학습의 공간으로 꾸며져 있다.주요시설로는 테크노피아관, 우주탐험관, 에너지관, 자연생명관 등의 전시관과 입체영화를 상영하는 전기에너지관과 소재관, 기네스북에서 세계 최대로 인정한 가로 33.3m, 세로 24.7m의 대형 스크린에 아이맥스(IMAX)영화를 상영하는 지구관 등의 영상관이 있으며, 그밖에 휴식공간인 과학아케이드관, 과학공원의 상징탑인 한빛탑 등이 있다.테크노피아관은 대지·태양·물 등의 자연과 인간, 그리고 전자·컴퓨터 기술이 결합된 과학기술의 발전이 만들어낼 21세기의 유토피아를 보여준다. 우주탐험관은 우주 탐험의 역사와 기술의 발전 등에 관한 자료를 전시하고 있다. 에너지관은 산업사회 발전으로 인한 에너지의 과소비와 이로 인한 환경오염, 화석에너지의 유한성 등을 보여주는 자료들과 천둥·바람·비·번개 등 자연에너지와 원자로를 이용한 대체에너지의 개발을 위한 신기술 등을 종합적으로 전시하고 있다. 자연생명관은 영상 전시를 통하여 생명의 탄생, 자연과 인간의 공존 등 자연계의 조화와 자연환경 보존에 대한 미래의 전망을 보여준다. 전기에너지관은 미래의 풍요로운 사회를 구현할 에너지의 모든 것을 ‘에너토피아’라는 제목의 영상과 터널기법 등 다양한 전시·연출 방법을 이용하여 보여주고 있는 입체영화 상영관이다. 지구관은 미국 알래스카주의 혹독한 자연환경 속에서도 생존·번성하는 다양한 야생동물들의 강인한 생명력과 사계절의 자연풍경, 인간의 생활 등을 영상으로 보여주는 영화관이다. 소재관은 가상현실의 3D 영화관으로, 여기에서는 특수입체안경을 쓰고 3차원 가상현실의 세계릍 탐험한다. 1회 수용인원은 5,000명에 이르는 과학아케이드관은 어린이와 청소년들의 과학적 호기심을 게임을 통해 충족시켜주는 휴식공간이다. 여기에는 세계최초의 체감형 민물낚시게임기인 ‘환상의 낚시’, 체감형 댄스 게임기인 ‘환상의 스텝’, 체감형 격투기인 ‘실제전투’ 등이 설치되어 있다. 93m 높이의 한빛탑은 엑스포과학공원의 상징탑으로, 지혜로운 과거를 바탕으로 현재와 미래를 잇는 한줄기 빛이라는 의미를 지닌다. 40m 높이의 제1전망대는 우주정거장을 연상하게 하는 고리형 서클 모양을 하고 있으며, 여기에서 엑스포과학공원과 주변 지역을 한눈에 조망할 수 있다. 한편 2000년 5월 5일에는 공원이 대한육상연맹으로부터 마라톤 코스로 공인되었다.지식백과",대전유성구,엑스포 과학공원,042-250-1111,대전광역시 유성구 대덕대로 480지번대전광역시 유성구 도룡동 3-1,36.3781133,127.3843067
"여행,명소 > 산,고개","높이는 457.6m이고, 주봉은 시루봉이다. 시 중심부 남쪽에 솟은 산으로, 보물이 묻혀 있다 하여 보물산이라고 불리다가 보문산이 되었다거나, 나무꾼이 죽어가는 물고기를 살려줘서 얻은 은혜를 갚는 보물주머니에서 이름이 유래되었다는 전설도 전해진다. 보문산 녹음(綠陰)은 대전팔경의 하나로 꼽힌다. 대전광역시의 대표적인 녹음공원이자 도시자연공원으로, 여러 문화재와 함께 보문랜드, 푸푸랜드, 청년광장, 보문산공원(사정공원), 야외음악당, 전망대, 유희시설, 케이블카 등 휴식공간이 잘 갖추어져 있어 시민의 사랑을 많이 받는다. 또 골짜기마다 20여 곳의 약수터가 있고 시루봉 아래 고촉사에는 미륵상을 닮은 자연 암석이 있다.산행코스는 시루봉길, 문필봉길, 산성길 등 10여 개가 있는데, 보문산 케이블카 광장에서 시작하여 전망대인 보운대과 보문산성을 거쳐 시루봉쪽으로 가다가 골짜기로 내려와 야외음악당과 송학사를 거쳐 케이블카 광장으로 내려오는 4.8km 코스가 흔히 이용된다. 사정공원 주차장에서 시작하여 고촉사 뒤의 가파른 산비탈을 타고 시루봉에 오른 다음 서쪽 산등성이를 타고 내려오다가 보문사지 갈림길에서 북쪽 산등성이를 따라서 내려오는 4.3km 코스도 있는데, 2시간 정도 걸린다. 산 정상부에는 삼국시대의 석축산성인 보문산성(대전기념물 9)이 있으며 성 안에 있는 장대루에서는 시가지가 그대로 내려다보인다. 보문산성 동쪽 등산로 오른편 길가에는 높이 6m, 너비 6m 정도 되는 자연 상태의 바윗덩이 하단 중간에 마애여래좌상(대전유형문화재 19)이 새겨져 있고, 그밖에 고려시대의 절터인 보문사지(普文寺址:대전기념물 4)에는 대전광역시문화재자료 제10호로 지정된 보문사지 석조(石槽)가 있다. 산자락에 있는 사정공원에는 축구장·롤러스케이트장·배구장·배드민턴장 등 체력단련시설이 갖추어져 있고, 산 서쪽 안영동 유등천변에는 성씨별 시조의 유래를 알 수 있는 뿌리공원이 있다.지식백과",대전중구,보문산,042-581-3516,대전광역시 중구 대사동,36.3176106,127.4248216
"여행,명소 > 도시,테마공원",,대전중구,테미공원,042-606-7753,대전광역시 중구 보문로199번길 37-36지번대전광역시 중구 대흥동 326-54,36.3188477,127.4222683
"관람,체험 > 아쿠아리움",다양한 동물 친구들과 만나보세요!눈으로만 보는 것이 아니라 직접 만지고 느낄 수 있는 공간!다양한 관람관으로 나누어져 있어 한층 더 관람하는 재미가 up! up!,대전중구,대전아쿠아리움,042-226-2100,대전광역시 중구 보문산공원로 469지번대전광역시 중구 대사동 198-14,36.3098971,127.4207174
"여행,명소 > 테마공원","뿌리공원은 민과관이 유기적인 협조체제로 조성된 전국 유일의『효』테마공원으로서 자신의 뿌리를 되찾을 수 있는 성씨별 조형물과 사신도와 12가지를 형상화한 뿌리 깊은 샘물, 각종행사를 할 수 있는 수변무대, 잔디광장과 공원을 한눈에 바라볼 수 있는 전망대, 팔각정자 뿐만 아니라 삼림욕장, 자연관찰원 등 다양한 시설이 갖추어진 체험학습의 산교육장입니다.전국민무료입장",대전중구,뿌리공원,042-288-8300,대전광역시 중구 뿌리공원로 79 뿌리공원지번대전광역시 중구 침산동 산34,36.2854269,127.3880835
"레저,테마 > 테마파크",5월~10월까지 매주 토요일 09:30~22:00까지 연장운영!지정된 법정 공휴일은 20시까지 연장운영 하오며평일과 일요일은 09:30~18:00로 정상운영합니다.,대전중구,대전오월드,042-580-4820,대전광역시 중구 사정공원로 70지번대전광역시 중구 사정동 142,36.2886107,127.3977884
"여행,명소 > 섬","면적 20.78㎢, 해안선길이 36㎞이다. 1999년 12월 말 현재 1,284세대에 3,806명의 주민이 거주하고 있다. 부산광역시에서 가장 큰 섬으로, 최고점은 연대봉(烟臺峰:459m)이다. 선사시대부터 고려시대·조선시대까지 사람이 살았던 흔적이 확인되며, 기록에 의하면 1544년(조선 중종 39) 이 지역에 가덕진(加德鎭)과 천성만호진(天城萬戶鎭)이 설치되었다고 한다. 1914년 창원군 천가면에 속하였고, 1980년 의창군 천가면으로 편입되었다가 1989년 부산광역시 강서구로 편입되었다. 형태는 남북으로 길게 뻗어 있으며, 해안은 동쪽과 남쪽이 단조로운 반면 서쪽은 소규모의 곶(串)과 만(灣)이 연이어져 드나듦이 심하고, 북쪽 해안을 제외한 대부분이 가파른 해식애를 이룬다. 섬 전역이 산지로 이루어졌으나 일부 평지에 마을이 형성되어 보리·양파·마늘 등을 재배하며, 연안에서는 굴 양식이 활발하다. 주로 숭어·대구·청어 등이 많이 잡히며, 미역·홍합·바지락·조개류 등도 많이 채취된다. 남쪽 끝의 동두말(東頭末)에 있는 가덕도 등대는 남해의 관광명소로 꼽히며, 문화재로 천성진성(天城鎭城:부산기념물 34), 가덕도 척화비(부산기념물 35), 연대 봉수대, 가덕도 자생동백군(부산기념물 36) 등이 있다. 현재 부산 제2의 신항만 건설이 진행중이다지식백과",부산강서구,가덕도,,부산광역시 강서구 천성동 산6-98,35.0266667,128.8338889
"여행,명소 > 자연,생태공원",,부산강서구,맥도생태공원,051-941-9728,부산광역시 강서구 대저2동,35.153965,128.9435356
"여행,명소 > 도시,테마공원",,부산강서구,강서체육공원,051-970-1200,부산광역시 강서구 체육공원로 43 강서체육공원지번부산광역시 강서구 대저1동 2155,35.209882,128.972345
"키즈카페,실내놀이터",,부산강서구,아기수영장 더베리키즈카페,051-202-0234,부산광역시 강서구 명지국제9로 66 지봉빌딩 302호. 303호지번부산광역시 강서구 명지동 3395-6,35.0807989,128.9011487
종교 > 불교,"화엄종(華嚴宗) 10찰(刹)의 하나이며, 일제강점기에는 31교구 본산의 하나였다. 창건에 대하여는 두 가지 설이 있으나 그 중 《삼국유사》의 678년(문무왕 18) 의상(義湘)이 창건하였다는 설이 유력하다. 《신승동국여지승람》에 의하면 금빛나는 물고기가 하늘에서 내려와 우물에서 놀았다고 하여 금정산(金井山)으로 이름짓고 그곳에 사찰을 지어 범어사(梵魚寺)를 건립하였다고 기록하고 있다.《범어사창건사적(創建事蹟)》에 보면 당시 범어사의 가람(伽藍) 배치는 미륵전 ·대장전(大藏殿) ·비로전(毘盧殿) ·천주신전(天主神殿) ·유성전(流星殿) ·종루(鍾樓) ·강전(講殿) ·식당 ·목욕원 ·철당(鐵幢) 등이 별처럼 늘어서고 360 요사(寮舍)가 양쪽 계곡에 꽉 찼으며, 사원에 딸린 토지가 360결(結)이고 소속된 노비(奴婢)가 100여 호에 이르는 대명찰(大名刹)이라 하였는데, 이 많은 것이 창건 당시 한꺼번에 갖추어졌다고 믿기는 어려우며 상당 기간에 이루어진 것으로 여겨진다. 그 후 임진왜란 때 모두 불타버려 10여 년을 폐허로 있다가 1602년(선조 35) 중건하였으나 또다시 화재를 당하였고, 1613년(광해군 5) 여러 고승들의 협력으로 중창하여 법당 ·요전(寮殿), 불상과 시왕상(十王像), 그리고 필요한 모든 집기(什器)를 갖추었다. 현재 보물 제434호로 지정된 대웅전을 비롯하여 3층석탑(보물 250호), 당간지주(幢竿支柱), 일주문(一柱門), 석등(石燈), 동 ·서 3층석탑 등의 지방문화재가 있으며 이 밖에 많은 전각(殿閣) ·요사 ·암자(庵子) ·누(樓) ·문 등이 있다. 옛날부터 많은 고승들이 이 곳을 거쳤으며, 중요한 인물만도 의상을 비롯하여 그의 고제(高弟) 표훈(表訓) ·낙안(樂安) ·영원(靈源) 등이 있다. 《선찰대본산 범어사안내(禪刹大本山梵魚寺案內)》에는 역대 주지(住持) ·승통(僧統) ·총섭(摠攝) ·섭리(攝理) 등으로 구분하여 수백 명이 기록되어 있다. 부산 금정구 청룡동(靑龍洞) 금정산(金井山)에 있다.지식백과",부산금정구,범어사,051-508-3122,부산광역시 금정구 범어사로 250 범어사지번부산광역시 금정구 청룡동 546,35.2839899,129.0687639
"여행,명소 > 식물원,수목원",,부산금정구,금강식물원,051-582-3284,부산광역시 금정구 장전2동 산43-1,35.2264565,129.0770949
"키즈카페,실내놀이터","(기본 2시간 이용)추석 당일만 (13일) 휴무, 그외에 정상영업 합니다.**보호자 입장시, 양말착용필수**우리아이의 오감발달 체험 놀이터!신체, 두뇌발달 중심의 다양한 놀이시설안전과 청결을 중요시 하는 키즈카페",부산금정구,코코몽키즈랜드 NC백화점부산대점,051-509-7391,부산광역시 금정구 부산대학로63번길 2 NC백화점부산대점 5층지번부산광역시 금정구 장전동 40,35.2321942,129.0835927
종교 > 불교,"고려시대 1376년(우왕 2)에 공민왕의 왕사였던 나옹(懶翁) 혜근(惠勤)이 창건하였다. 혜근이 경주 분황사(芬皇寺)에서 수도할 때 나라에 큰 가뭄이 들어 인심이 흉흉하였는데, 하루는 꿈에 용왕이 나타나 봉래산 끝자락에 절을 짓고 기도하면 가뭄이나 바람으로 근심하는 일이 없고 나라가 태평할 것이라고 하였다. 이에 이곳에 절을 짓고 산 이름을 봉래산, 절 이름을 보문사(普門寺)라 하였다. 그후 임진왜란의 병화로 소실되었다가 1930년대 초 통도사의 운강(雲崗)이 중창하였다. 1974년 정암(晸菴)이 부임하여 관음도량으로 복원할 것을 발원하고 백일기도를 하였는데, 꿈에서 흰옷을 입은 관세음보살이 용을 타고 승천하는 것을 보았다 하여 절 이름을 해동용궁사로 바꾸었다. 현존하는 건물은 대웅전을 비롯하여 굴법당·용왕당(용궁단)·범종각·요사채 등이 있다. 대웅전은 주지 정암이 1970년대에 중창하였다. 대웅전 옆에 있는 굴법당은 미륵전이라고 하여 창건 때부터 미륵좌상 석불을 모시고 있는데 자손이 없는 사람이 기도하면 자손을 얻게 된다 하여 득남불이라고 부른다.대웅전 앞에는 사사자 3층석탑이 있다. 원래 이 자리에는 3m 높이의 바위(미륵바위)가 있었는데 임진왜란 때 절이 폐허가 되고 6·25전쟁 때 해안경비망 구축으로 파괴됨에 따라, 1990년에 정암이 파석을 모으고 손상된 암벽을 보축하여 이 석탑을 세우고 스리랑카에서 가져온 불사리 7과를 봉안하였다. 이밖에 단일 석재로는 한국 최대의 석상인 약 10m 높이의 해수관음대불, 동해 갓바위 부처라고도 하는 약사여래불이 있다. 절 입구에는 교통안전기원탑과 108계단이 있고, 계단 초입에 달마상이 있는데 코와 배를 만지면 득남한다는 전설이 전한다.지식백과",부산기장군,해동용궁사,051-722-7744,부산광역시 기장군 기장읍 용궁길 86 해동용궁사지번부산광역시 기장군 기장읍 시랑리 416-3,35.188344,129.223305
"여행,명소 > 해수욕장,해변",삶의 쉼표로 다가오는개장기간 : 매년 7~8월요금입장료 무료주차장(1개소)시설 및 제공서비스 : 샤워실 탈의실 화장실 급수대 매점 파라솔 야영장해양관광포털 바다여행,부산기장군,일광해수욕장,051-709-5446,부산광역시 기장군 일광면 삼성리,35.2621774,129.2241075
"여행,명소 > 해수욕장,해변",아름다운 해돋이 그 빛에 젖는다개장기간 : 매년 7~8월요금입장료 무료시설 및 제공서비스 : 샤워실 탈의실 화장실 급수대 매점 파라솔 야영장해양관광포털 바다여행,부산기장군,임랑해수욕장,051-709-5448,부산광역시 기장군 장안읍 임랑리,35.3199181,129.2557805
"여행,명소 > 식물원,수목원",,부산기장군,아홉산숲,051-721-9183,부산광역시 기장군 철마면 미동길 37-1지번부산광역시 기장군 철마면 웅천리 480,35.2871145,129.1715058
종교 > 불교,,부산기장군,장안사,051-727-2393,부산광역시 기장군 장안읍 장안로 482 장안사지번부산광역시 기장군 장안읍 장안리 598,35.3742993,129.2330071
